GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
dataclay,es.bsc.dataclay.heap,DataClayIDFactory,1148,0,80,0,302,0,82,0,42,0
dataclay,es.bsc.dataclay.heap,ClientHeapManager,8,4,0,0,5,2,3,1,3,1
dataclay,es.bsc.dataclay.heap,LockerPool,182,15,26,0,40,5,17,2,4,2
dataclay,es.bsc.dataclay.heap,ExecutionEnvironmentHeapManager,897,0,94,0,183,0,59,0,12,0
dataclay,es.bsc.dataclay.heap,HeapManager,174,17,24,0,41,6,19,2,7,2
dataclay,es.bsc.dataclay.util.ids,StorageLocationID,21,12,2,0,9,6,4,2,3,2
dataclay,es.bsc.dataclay.util.ids,ImplementationID,12,21,1,1,5,10,3,3,2,3
dataclay,es.bsc.dataclay.util.ids,InterfaceID,21,12,2,0,9,6,4,2,3,2
dataclay,es.bsc.dataclay.util.ids,CredentialID,21,12,2,0,9,6,4,2,3,2
dataclay,es.bsc.dataclay.util.ids,ID,4,57,2,2,2,17,2,8,0,8
dataclay,es.bsc.dataclay.util.ids,NamespaceID,21,12,2,0,9,6,4,2,3,2
dataclay,es.bsc.dataclay.util.ids,ECAID,33,0,2,0,15,0,6,0,5,0
dataclay,es.bsc.dataclay.util.ids,DataClayInstanceID,21,12,2,0,9,6,4,2,3,2
dataclay,es.bsc.dataclay.util.ids,AccountID,21,12,2,0,9,6,4,2,3,2
dataclay,es.bsc.dataclay.util.ids,ResourceID,33,0,2,0,15,0,6,0,5,0
dataclay,es.bsc.dataclay.util.ids,SessionID,21,12,2,0,9,6,4,2,3,2
dataclay,es.bsc.dataclay.util.ids,DataContractID,21,12,2,0,9,6,4,2,3,2
dataclay,es.bsc.dataclay.util.ids,ContractID,21,12,2,0,9,6,4,2,3,2
dataclay,es.bsc.dataclay.util.ids,EventObjsMeetConditionID,33,0,2,0,15,0,6,0,5,0
dataclay,es.bsc.dataclay.util.ids,MetaClassID,21,12,2,0,9,6,4,2,3,2
dataclay,es.bsc.dataclay.util.ids,QualitativeRegistryID,33,0,2,0,15,0,6,0,5,0
dataclay,es.bsc.dataclay.util.ids,ExecutionEnvironmentID,21,12,2,0,9,6,4,2,3,2
dataclay,es.bsc.dataclay.util.ids,PropertyID,4,29,1,1,1,14,1,5,0,5
dataclay,es.bsc.dataclay.util.ids,EventMessageID,33,0,2,0,15,0,6,0,5,0
dataclay,es.bsc.dataclay.util.ids,OperationID,12,21,1,1,5,10,3,3,2,3
dataclay,es.bsc.dataclay.util.ids,DataSetID,21,12,2,0,9,6,4,2,3,2
dataclay,es.bsc.dataclay.util.ids,ObjectID,13,20,2,0,5,10,2,4,1,4
dataclay,es.bsc.dataclay.exceptions.logicmodule.classmgr,OperationDepInfoAlreadyRegisteredException,15,0,0,0,2,0,1,0,1,0
dataclay,es.bsc.dataclay.exceptions.logicmodule.classmgr,PropertyAlreadyInClassException,0,19,0,0,0,3,0,1,0,1
dataclay,es.bsc.dataclay.exceptions.logicmodule.classmgr,SetterOrGetterOperationsCannotBeRemoved,17,0,0,0,3,0,1,0,1,0
dataclay,es.bsc.dataclay.exceptions.logicmodule.classmgr,ImplementationNotExistException,44,0,0,0,4,0,2,0,2,0
dataclay,es.bsc.dataclay.exceptions.logicmodule.classmgr,PropertyNotExistException,17,19,0,0,2,2,1,1,1,1
dataclay,es.bsc.dataclay.exceptions.logicmodule.classmgr,AnnotationDepInfoAlreadyRegisteredException,15,0,0,0,2,0,1,0,1,0
dataclay,es.bsc.dataclay.exceptions.logicmodule.classmgr,UnsupportedLanguage,21,0,0,0,3,0,1,0,1,0
dataclay,es.bsc.dataclay.exceptions.logicmodule.classmgr,TypeDepInfoAlreadyRegisteredException,15,0,0,0,2,0,1,0,1,0
dataclay,es.bsc.dataclay.exceptions.logicmodule.classmgr,ClassInIncludesException,19,0,0,0,3,0,1,0,1,0
dataclay,es.bsc.dataclay.exceptions.logicmodule.classmgr,OperationNotInClassException,0,21,0,0,0,3,0,1,0,1
dataclay,es.bsc.dataclay.exceptions.logicmodule.classmgr,PropertyNotInClassException,0,21,0,0,0,3,0,1,0,1
dataclay,es.bsc.dataclay.exceptions.logicmodule.classmgr,ClassDepInfoAlreadyRegisteredException,15,0,0,0,2,0,1,0,1,0
dataclay,es.bsc.dataclay.exceptions.logicmodule.classmgr,ClassNotExistsException,32,0,0,0,4,0,2,0,2,0
dataclay,es.bsc.dataclay.exceptions.logicmodule.classmgr,NoMoreImplementationsInOperationException,21,0,0,0,4,0,1,0,1,0
dataclay,es.bsc.dataclay.exceptions.logicmodule.classmgr,OperationNotExistException,0,36,0,0,0,4,0,2,0,2
dataclay,es.bsc.dataclay.exceptions.logicmodule.classmgr,PropertyDepInfoAlreadyRegisteredException,15,0,0,0,2,0,1,0,1,0
dataclay,es.bsc.dataclay.exceptions.logicmodule.classmgr,OperationAlreadyInClassException,6,25,0,0,2,5,2,1,2,1
dataclay,es.bsc.dataclay.logic.notificationmgr,NotificationManager.Notifier,203,0,22,0,49,0,13,0,2,0
dataclay,es.bsc.dataclay.logic.notificationmgr,NotificationManager.Notifier.WorkerThread,54,0,0,0,10,0,3,0,3,0
dataclay,es.bsc.dataclay.logic.notificationmgr,NotificationManagerDB,577,0,46,0,208,0,36,0,13,0
dataclay,es.bsc.dataclay.logic.notificationmgr,NotificationManagerPriorityQueue,119,0,14,0,33,0,12,0,5,0
dataclay,es.bsc.dataclay.logic.notificationmgr,NotificationMgrSQLStatements,8,0,2,0,4,0,2,0,1,0
dataclay,es.bsc.dataclay.logic.notificationmgr,NotificationMgrSQLStatements.SqlStatements,155,0,2,0,22,0,5,0,4,0
dataclay,es.bsc.dataclay.logic.notificationmgr,NotificationManager,146,0,4,0,46,0,11,0,9,0
dataclay,es.bsc.dataclay.extrae,DataClayExtrae,431,0,28,0,119,0,32,0,18,0
dataclay,es.bsc.dataclay.extrae,ExtraeAspects,47,0,0,0,11,0,5,0,5,0
dataclay,es.bsc.dataclay.extrae,ExtraeValuesGenerator,195,0,12,0,34,0,9,0,3,0
dataclay,es.bsc.dataclay.extrae,DataClayExtraeWrapper,18,0,0,0,4,0,2,0,2,0
dataclay,es.bsc.dataclay.util.management.interfacemgr,Interface,48,162,8,8,5,58,10,29,2,29
dataclay,es.bsc.dataclay.communication.grpc.generated.dataservice,DataServiceGrpc.DataServiceImplBase,535,0,0,0,223,0,46,0,46,0
dataclay,es.bsc.dataclay.communication.grpc.generated.dataservice,DataServiceGrpc.DataServiceBlockingStub,411,0,0,0,93,0,47,0,47,0
dataclay,es.bsc.dataclay.communication.grpc.generated.dataservice,DataServiceGrpc.DataServiceMethodDescriptorSupplier,12,0,0,0,4,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.generated.dataservice,DataServiceGrpc.MethodHandlers,332,0,45,0,97,0,47,0,3,0
dataclay,es.bsc.dataclay.communication.grpc.generated.dataservice,DataServiceGrpc,1937,0,180,0,717,0,138,0,48,0
dataclay,es.bsc.dataclay.communication.grpc.generated.dataservice,DataServiceGrpc.DataServiceStub,455,0,0,0,137,0,47,0,47,0
dataclay,es.bsc.dataclay.communication.grpc.generated.dataservice,DataServiceGrpc.DataServiceFutureStub,411,0,0,0,93,0,47,0,47,0
dataclay,es.bsc.dataclay.communication.grpc.generated.dataservice,DataServiceGrpc.DataServiceBaseDescriptorSupplier,10,0,0,0,3,0,3,0,3,0
dataclay,es.bsc.dataclay.communication.grpc.generated.dataservice,DataServiceGrpcService,31,0,0,0,12,0,4,0,4,0
dataclay,es.bsc.dataclay.communication.grpc.generated.dataservice,DataServiceGrpc.DataServiceFileDescriptorSupplier,3,0,0,0,1,0,1,0,1,0
dataclay,es.bsc.dataclay.dbhandler.sql,DataServiceDBSQLStatements,0,8,1,1,0,4,1,1,0,1
dataclay,es.bsc.dataclay.dbhandler.sql,SQLHandler,257,237,31,21,78,88,29,12,4,11
dataclay,es.bsc.dataclay.dbhandler.sql,DataServiceDBSQLStatements.SqlStatements,0,95,0,2,0,16,0,5,0,4
dataclay,es.bsc.dataclay.logic.classmgr.bytecode.java.merger,DataClayClassMerger,126,0,10,0,25,0,9,0,4,0
dataclay,es.bsc.dataclay.logic.classmgr.bytecode.java.merger,ByteCodeMerger,250,0,14,0,47,0,8,0,1,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewSessionResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataSetIDRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NotifyStorageLocationShutdownRequest,390,0,45,0,0,0,60,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExecutionEnvironmentsNamesResponse.Builder,521,0,56,0,0,0,69,0,41,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewAccountNoAdminRequest.Builder,246,0,20,0,81,0,37,0,27,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.CheckObjectFederatedWithDataClayInstanceResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataContractInfoOfApplicantWithProvRequest.Builder,721,0,106,0,0,0,102,0,49,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetNamespaceIDResponse.Builder,530,0,74,0,151,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ActivateTracingRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExternalSourceDataClayOfObjectResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetBabelStubsRequest.Builder,1002,0,132,0,0,0,126,0,60,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ImportModelsFromExternalDataClayRequest,480,0,56,0,0,0,68,0,39,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractIDOfDataClayProviderResponse.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.FederateAllObjectsRequest,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetNamespaceLangResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.UnregisterExecutionEnvironmentRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.SetObjectReadWriteRequest,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetInterfaceInfoRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.PerformSetOperationsRequest,579,0,77,0,159,0,82,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.IsPrefetchingEnabledResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetAccountDataSetsResponse.Builder,521,0,56,0,149,0,69,0,41,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractsOfApplicantWithProvResponse.ContractsDefaultEntryHolder,8,0,0,0,0,0,1,0,1,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetNamespaceLangResponse,455,0,54,0,126,0,67,0,39,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetStubsRequest,674,0,88,0,0,0,93,0,47,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExtDataClayInfoRequest,390,0,45,0,0,0,60,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetMetadataByOIDForDSResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewVersionRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetNamespacesRequest.Builder,530,0,74,0,151,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterObjectResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewClassIDResponse.Builder,530,0,74,0,151,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.AutoRegisterEERequest,681,0,83,0,190,0,88,0,44,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RemoveNamespaceRequest,579,0,77,0,159,0,82,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.CloseSessionRequest,390,0,45,0,0,0,60,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetPublicDataSetsRequest.Builder,530,0,74,0,151,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.PublishAddressRequest.Builder,279,0,22,0,92,0,41,0,30,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RemoveDataSetRequest,579,0,77,0,159,0,82,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewContractResponse.Builder,530,0,74,0,151,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.AdviseEventRequest,381,0,35,0,0,0,54,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetMetadataByOIDResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewInterfaceRequest,579,0,77,0,0,0,82,0,42,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetStorageLocationForDSRequest.Builder,339,0,42,0,0,0,52,0,31,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExtDataClayInfoRequest.Builder,339,0,42,0,0,0,52,0,31,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ObjectExistsInDataClayResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewClassResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetPropertyIDResponse,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterObjectForGCRequest.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NotifyRegistrationOfExternalDataClayRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.UnfederateAllObjectsWithAllDCsRequest.Builder,339,0,42,0,0,0,52,0,31,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetStorageLocationIDResponse,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.CheckDataSetIsPublicRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewNamespaceResponse.Builder,530,0,74,0,151,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassIDRequest,678,0,98,0,181,0,96,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterExternalDataClayRequest,427,0,42,0,0,0,59,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ExecuteMethodOnTargetResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewSessionRequest,891,0,122,0,219,0,119,0,55,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetInfoOfClassesInNamespaceResponse.ClassesInfoDefaultEntryHolder,8,0,0,0,3,0,1,0,1,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetBabelStubsResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.FederateObjectRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExternalSourceDataClayOfObjectResponse.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetStorageLocationForDSResponse.Builder,437,0,52,0,0,0,62,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewVersionRequest.Builder,721,0,106,0,0,0,102,0,49,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassInfoResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetPublicDataSetsResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataContractInfoOfApplicantWithProvRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetStorageLocationIDRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetInfoOfSessionForDSRequest,390,0,45,0,111,0,60,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.IsPrefetchingEnabledResponse,437,0,52,0,0,0,65,0,38,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterObjectRequest,644,0,86,0,0,0,89,0,44,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectFromAliasResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetOperationIDResponse,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetNamespaceIDResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExecutionEnvironmentsInfoRequest.Builder,435,0,50,0,0,0,64,0,39,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.DeleteAliasRequest.Builder,437,0,52,0,0,0,62,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewClassResponse.Builder,542,0,68,0,151,0,80,0,46,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterExternalDataClayRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataSetIDRequest.Builder,628,0,84,0,185,0,87,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewClassIDRequest.Builder,894,0,116,0,256,0,123,0,65,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataContractInfoOfApplicantWithProvResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetStubsResponse.Builder,542,0,68,0,0,0,80,0,46,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewDataSetResponse,489,0,66,0,133,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectDataSetIDRequest.Builder,530,0,74,0,151,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetInfoOfClassesInNamespaceResponse,582,0,68,0,157,0,80,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewDataContractResponse.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewDataSetRequest.Builder,628,0,84,0,185,0,87,0,45,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.UnfederateObjectRequest,635,0,94,0,0,0,93,0,44,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassesInNamespaceRequest.Builder,246,0,20,0,0,0,37,0,27,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewClassRequest.NewClassesDefaultEntryHolder,8,0,0,0,3,0,1,0,1,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.ImportModelsFromExternalDataClayRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassIDResponse.Builder,530,0,74,0,151,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterToPublicContractOfNamespaceResponse.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractIDsOfApplicantResponse.Builder,542,0,68,0,0,0,80,0,46,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NotifyRegistrationOfExternalDataClayResponse.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewClassIDRequest.NewClassesDefaultEntryHolder,8,0,0,0,3,0,1,0,1,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetExecutionEnvironmentsNamesRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.DeleteAliasRequest,480,0,56,0,0,0,68,0,39,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewContractResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractIDsOfApplicantRequest.Builder,530,0,74,0,0,0,77,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.UnfederateAllObjectsRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.CheckObjectFederatedRequest,390,0,45,0,0,0,60,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetMetadataByOIDForDSRequest,390,0,45,0,0,0,60,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetOperationIDRequest.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.RegisterExternalDataClayResponse,489,0,66,0,0,0,74,0,40,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassesInNamespaceRequest,381,0,35,0,0,0,54,0,36,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetInterfaceInfoResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassNameForDSResponse,480,0,56,0,0,0,68,0,39,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataContractIDsOfProviderRequest,588,0,87,0,0,0,88,0,43,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetDataContractIDsOfProviderRequest.Builder,721,0,106,0,0,0,102,0,49,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetClassNameAndNamespaceForDSResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.UnfederateObjectWithAllDCsRequest.Builder,563,0,76,0,0,0,81,0,43,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractsOfApplicantWithProvRequest,588,0,87,0,0,0,88,0,43,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.SynchronizeFederatedObjectRequest.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetContractIDsOfApplicantResponse.ContractsDefaultEntryHolder,8,0,0,0,0,0,1,0,1,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetObjectsMetaDataInfoOfClassForNMRequest,390,0,45,0,0,0,60,0,37,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.MigrateFederatedObjectsRequest,588,0,87,0,0,0,88,0,43,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.NewInterfaceResponse.new AbstractParser() {...},10,0,0,0,0,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.PerformSetAccountsResponse.new AbstractParser() {...},10,0,0,0,2,0,2,0,2,0
dataclay,es.bsc.dataclay.communication.grpc.messages.logicmodule,LogicmoduleMessages.GetInterfaceInfoResponse,480,0,56,0,0,0,68,0,39,0
